"Area_27","ICESNAME","Area"
"2.b","90F2","27.2.b"
"2.b","91F2","27.2.b"
"2.b","92F2","27.2.b"
"2.b","93F2","27.2.b"
"2.b","94F2","27.2.b"
"2.b","95F2","27.2.b"
"2.b","96F2","27.2.b"
"2.b","97F2","27.2.b"
"2.b","98F2","27.2.b"
"2.a","53F3","27.2.a"
"2.a","54F3","27.2.a"
"2.a","55F3","27.2.a"
"2.a","56F3","27.2.a"
"2.a","57F3","27.2.a"
"2.a","58F3","27.2.a"
"2.a","59F3","27.2.a"
"2.a","60F3","27.2.a"
"2.a","68F3","27.2.a"
"2.a","69F3","27.2.a"
"2.a","70F3","27.2.a"
"2.a","71F3","27.2.a"
"2.a","72F3","27.2.a"
"2.a","73F3","27.2.a"
"2.a","74F3","27.2.a"
"2.a","75F3","27.2.a"
"2.b","76F3","27.2.b"
"2.b","77F3","27.2.b"
"2.b","80F3","27.2.b"
"2.b","81F3","27.2.b"
"2.b","82F3","27.2.b"
"2.b","83F3","27.2.b"
"2.b","84F3","27.2.b"
"2.b","85F3","27.2.b"
"2.b","86F3","27.2.b"
"2.b","87F3","27.2.b"
"2.b","88F3","27.2.b"
"2.b","89F3","27.2.b"
"2.b","90F3","27.2.b"
"2.b","91F3","27.2.b"
"2.b","92F3","27.2.b"
"2.b","93F3","27.2.b"
"2.b","94F3","27.2.b"
"2.b","95F3","27.2.b"
"2.b","96F3","27.2.b"
"2.b","97F3","27.2.b"
"2.b","98F3","27.2.b"
"2.a","53F4","27.2.a"
"2.a","54F4","27.2.a"
"2.a","55F4","27.2.a"
"2.a","56F4","27.2.a"
"2.a","57F4","27.2.a"
"2.a","58F4","27.2.a"
"2.a","59F4","27.2.a"
"2.a","60F4","27.2.a"
"2.a","61F4","27.2.a"
"2.a","62F4","27.2.a"
"2.a","63F4","27.2.a"
"2.a","64F4","27.2.a"
"2.a","65F4","27.2.a"
"2.a","66F4","27.2.a"
"2.a","69F4","27.2.a"
"2.a","70F4","27.2.a"
"2.a","71F4","27.2.a"
"2.a","72F4","27.2.a"
"2.a","73F4","27.2.a"
"2.a","74F4","27.2.a"
"2.a","75F4","27.2.a"
"2.b","76F4","27.2.b"
"2.b","77F4","27.2.b"
"2.b","79F4","27.2.b"
"2.b","80F4","27.2.b"
"2.b","81F4","27.2.b"
"2.b","82F4","27.2.b"
"2.b","83F4","27.2.b"
"2.b","84F4","27.2.b"
"2.b","85F4","27.2.b"
"2.b","86F4","27.2.b"
"2.b","87F4","27.2.b"
"2.b","88F4","27.2.b"
"2.b","89F4","27.2.b"
"2.b","90F4","27.2.b"
"2.b","91F4","27.2.b"
"2.b","92F4","27.2.b"
"2.b","93F4","27.2.b"
"2.b","94F4","27.2.b"
"2.b","95F4","27.2.b"
"2.b","96F4","27.2.b"
"2.b","97F4","27.2.b"
"2.b","98F4","27.2.b"
"2.a","53F5","27.2.a"
"2.a","54F5","27.2.a"
"2.a","55F5","27.2.a"
"2.a","56F5","27.2.a"
"2.a","57F5","27.2.a"
"2.a","58F5","27.2.a"
"2.a","59F5","27.2.a"
"2.a","60F5","27.2.a"
"2.a","61F5","27.2.a"
"2.a","62F5","27.2.a"
"2.a","63F5","27.2.a"
"2.a","64F5","27.2.a"
"2.a","65F5","27.2.a"
"2.a","66F5","27.2.a"
"2.a","67F5","27.2.a"
"2.a","70F5","27.2.a"
"2.a","71F5","27.2.a"
"2.a","72F5","27.2.a"
"2.a","73F5","27.2.a"
"2.a","74F5","27.2.a"
"2.a","75F5","27.2.a"
"2.b","76F5","27.2.b"
"2.b","79F5","27.2.b"
"2.b","80F5","27.2.b"
"2.b","81F5","27.2.b"
"2.b","82F5","27.2.b"
"2.b","83F5","27.2.b"
"2.b","84F5","27.2.b"
"2.b","85F5","27.2.b"
"2.b","86F5","27.2.b"
"2.b","87F5","27.2.b"
"2.b","88F5","27.2.b"
"2.b","89F5","27.2.b"
"2.b","90F5","27.2.b"
"2.b","91F5","27.2.b"
"2.b","92F5","27.2.b"
"2.b","93F5","27.2.b"
"2.b","94F5","27.2.b"
"2.b","95F5","27.2.b"
"2.b","96F5","27.2.b"
"2.b","97F5","27.2.b"
"2.b","98F5","27.2.b"
"2.a","53F6","27.2.a"
"2.a","54F6","27.2.a"
"2.a","55F6","27.2.a"
"2.a","56F6","27.2.a"
"2.a","57F6","27.2.a"
"2.a","58F6","27.2.a"
"2.a","59F6","27.2.a"
"2.a","60F6","27.2.a"
"2.a","61F6","27.2.a"
"2.a","62F6","27.2.a"
"2.a","63F6","27.2.a"
"2.a","64F6","27.2.a"
"2.a","65F6","27.2.a"
"2.a","66F6","27.2.a"
"2.a","67F6","27.2.a"
"2.a","68F6","27.2.a"
"2.a","71F6","27.2.a"
"2.a","72F6","27.2.a"
"2.a","73F6","27.2.a"
"2.a","74F6","27.2.a"
"2.a","75F6","27.2.a"
"2.b","78F6","27.2.b"
"2.b","79F6","27.2.b"
"2.b","80F6","27.2.b"
"2.b","81F6","27.2.b"
"2.b","82F6","27.2.b"
"2.b","83F6","27.2.b"
"2.b","84F6","27.2.b"
"2.b","85F6","27.2.b"
"2.b","86F6","27.2.b"
"2.b","87F6","27.2.b"
"2.b","88F6","27.2.b"
"2.b","89F6","27.2.b"
"2.b","90F6","27.2.b"
"2.b","91F6","27.2.b"
"2.b","92F6","27.2.b"
"2.b","93F6","27.2.b"
"2.b","94F6","27.2.b"
"2.b","95F6","27.2.b"
"2.b","96F6","27.2.b"
"2.b","97F6","27.2.b"
"2.b","98F6","27.2.b"
"2.a","53F7","27.2.a"
"2.a","54F7","27.2.a"
"2.a","55F7","27.2.a"
"2.a","56F7","27.2.a"
"2.a","57F7","27.2.a"
"2.a","58F7","27.2.a"
"2.a","59F7","27.2.a"
"2.a","60F7","27.2.a"
"2.a","61F7","27.2.a"
"2.a","62F7","27.2.a"
"2.a","63F7","27.2.a"
"2.a","64F7","27.2.a"
"2.a","65F7","27.2.a"
"2.a","66F7","27.2.a"
"2.a","67F7","27.2.a"
"2.a","68F7","27.2.a"
"2.a","69F7","27.2.a"
"2.a","72F7","27.2.a"
"2.a","73F7","27.2.a"
"2.a","74F7","27.2.a"
"2.b","77F7","27.2.b"
"2.b","78F7","27.2.b"
"2.b","79F7","27.2.b"
"2.b","80F7","27.2.b"
"2.b","81F7","27.2.b"
"2.b","82F7","27.2.b"
"2.b","83F7","27.2.b"
"2.b","84F7","27.2.b"
"2.b","85F7","27.2.b"
"2.b","86F7","27.2.b"
"2.b","87F7","27.2.b"
"2.b","88F7","27.2.b"
"2.b","89F7","27.2.b"
"2.b","90F7","27.2.b"
"2.b","91F7","27.2.b"
"2.b","92F7","27.2.b"
"2.b","93F7","27.2.b"
"2.b","94F7","27.2.b"
"2.b","95F7","27.2.b"
"2.b","96F7","27.2.b"
"2.b","97F7","27.2.b"
"2.b","98F7","27.2.b"
"2.a","54F8","27.2.a"
"2.a","55F8","27.2.a"
"2.a","56F8","27.2.a"
"2.a","57F8","27.2.a"
"2.a","58F8","27.2.a"
"2.a","59F8","27.2.a"
"2.a","60F8","27.2.a"
"2.a","61F8","27.2.a"
"2.a","62F8","27.2.a"
"2.a","63F8","27.2.a"
"2.a","64F8","27.2.a"
"2.a","65F8","27.2.a"
"2.a","66F8","27.2.a"
"2.a","67F8","27.2.a"
"2.a","68F8","27.2.a"
"2.a","69F8","27.2.a"
"2.a","70F8","27.2.a"
"2.a","73F8","27.2.a"
"2.b","76F8","27.2.b"
"2.b","77F8","27.2.b"
"2.b","78F8","27.2.b"
"2.b","79F8","27.2.b"
"2.b","80F8","27.2.b"
"2.b","81F8","27.2.b"
"2.b","82F8","27.2.b"
"2.b","83F8","27.2.b"
"2.b","84F8","27.2.b"
"2.b","85F8","27.2.b"
"2.b","86F8","27.2.b"
"2.b","87F8","27.2.b"
"2.b","88F8","27.2.b"
"2.b","89F8","27.2.b"
"2.b","90F8","27.2.b"
"2.b","91F8","27.2.b"
"2.b","92F8","27.2.b"
"2.b","93F8","27.2.b"
"2.b","94F8","27.2.b"
"2.b","95F8","27.2.b"
"2.b","96F8","27.2.b"
"2.b","97F8","27.2.b"
"2.b","98F8","27.2.b"
"2.a","55F9","27.2.a"
"2.a","56F9","27.2.a"
"2.a","57F9","27.2.a"
"2.a","58F9","27.2.a"
"2.a","59F9","27.2.a"
"2.a","60F9","27.2.a"
"2.a","61F9","27.2.a"
"2.a","62F9","27.2.a"
"2.a","63F9","27.2.a"
"2.a","64F9","27.2.a"
"2.a","65F9","27.2.a"
"2.a","66F9","27.2.a"
"2.a","67F9","27.2.a"
"2.a","68F9","27.2.a"
"2.a","69F9","27.2.a"
"2.a","70F9","27.2.a"
"2.a","71F9","27.2.a"
"2.a","75F9","27.2.a"
"2.b","76F9","27.2.b"
"2.b","77F9","27.2.b"
"2.b","78F9","27.2.b"
"2.b","79F9","27.2.b"
"2.b","80F9","27.2.b"
"2.b","81F9","27.2.b"
"2.b","82F9","27.2.b"
"2.b","83F9","27.2.b"
"2.b","84F9","27.2.b"
"2.b","85F9","27.2.b"
"2.b","86F9","27.2.b"
"2.b","87F9","27.2.b"
"2.b","88F9","27.2.b"
"2.b","89F9","27.2.b"
"2.b","90F9","27.2.b"
"2.b","91F9","27.2.b"
"2.b","92F9","27.2.b"
"2.b","93F9","27.2.b"
"2.b","94F9","27.2.b"
"2.b","95F9","27.2.b"
"2.b","96F9","27.2.b"
"2.b","97F9","27.2.b"
"2.b","98F9","27.2.b"
"2.a","55G0","27.2.a"
"2.a","56G0","27.2.a"
"2.a","57G0","27.2.a"
"2.a","58G0","27.2.a"
"2.a","59G0","27.2.a"
"2.a","60G0","27.2.a"
"2.a","61G0","27.2.a"
"2.a","62G0","27.2.a"
"2.a","63G0","27.2.a"
"2.a","64G0","27.2.a"
"2.a","65G0","27.2.a"
"2.a","66G0","27.2.a"
"2.a","67G0","27.2.a"
"2.a","68G0","27.2.a"
"2.a","69G0","27.2.a"
"2.a","70G0","27.2.a"
"2.a","71G0","27.2.a"
"2.a","72G0","27.2.a"
"2.a","74G0","27.2.a"
"2.a","75G0","27.2.a"
"2.b","76G0","27.2.b"
"2.b","77G0","27.2.b"
"2.b","78G0","27.2.b"
"2.b","79G0","27.2.b"
"2.b","80G0","27.2.b"
"2.b","81G0","27.2.b"
"2.b","82G0","27.2.b"
"2.b","83G0","27.2.b"
"2.b","84G0","27.2.b"
"2.b","85G0","27.2.b"
"2.b","86G0","27.2.b"
"2.b","87G0","27.2.b"
"2.b","88G0","27.2.b"
"2.b","89G0","27.2.b"
"2.b","90G0","27.2.b"
"2.b","91G0","27.2.b"
"2.b","92G0","27.2.b"
"2.b","93G0","27.2.b"
"2.b","94G0","27.2.b"
"2.b","95G0","27.2.b"
"2.b","96G0","27.2.b"
"2.b","97G0","27.2.b"
"2.b","98G0","27.2.b"
"2.a","56G1","27.2.a"
"2.a","57G1","27.2.a"
"2.a","58G1","27.2.a"
"2.a","59G1","27.2.a"
"2.a","60G1","27.2.a"
"2.a","61G1","27.2.a"
"2.a","62G1","27.2.a"
"2.a","63G1","27.2.a"
"2.a","64G1","27.2.a"
"2.a","65G1","27.2.a"
"2.a","66G1","27.2.a"
"2.a","67G1","27.2.a"
"2.a","68G1","27.2.a"
"2.a","69G1","27.2.a"
"2.a","70G1","27.2.a"
"2.a","71G1","27.2.a"
"2.a","72G1","27.2.a"
"2.a","73G1","27.2.a"
"2.a","74G1","27.2.a"
"2.a","75G1","27.2.a"
"2.b","76G1","27.2.b"
"2.b","77G1","27.2.b"
"2.b","78G1","27.2.b"
"2.b","79G1","27.2.b"
"2.b","80G1","27.2.b"
"2.b","81G1","27.2.b"
"2.b","82G1","27.2.b"
"2.b","83G1","27.2.b"
"2.b","84G1","27.2.b"
"2.b","85G1","27.2.b"
"2.b","86G1","27.2.b"
"2.b","87G1","27.2.b"
"2.b","88G1","27.2.b"
"2.b","89G1","27.2.b"
"2.b","90G1","27.2.b"
"2.b","91G1","27.2.b"
"2.b","92G1","27.2.b"
"2.b","93G1","27.2.b"
"2.b","94G1","27.2.b"
"2.b","95G1","27.2.b"
"2.b","96G1","27.2.b"
"2.b","97G1","27.2.b"
"2.b","98G1","27.2.b"
"2.a","58G2","27.2.a"
"2.a","59G2","27.2.a"
"2.a","60G2","27.2.a"
"2.a","61G2","27.2.a"
"2.a","62G2","27.2.a"
"2.a","63G2","27.2.a"
"2.a","64G2","27.2.a"
"2.a","65G2","27.2.a"
"2.a","66G2","27.2.a"
"2.a","67G2","27.2.a"
"2.a","68G2","27.2.a"
"2.a","69G2","27.2.a"
"2.a","70G2","27.2.a"
"2.a","71G2","27.2.a"
"2.a","72G2","27.2.a"
"2.a","73G2","27.2.a"
"2.a","74G2","27.2.a"
"2.a","75G2","27.2.a"
"2.b","76G2","27.2.b"
"2.b","77G2","27.2.b"
"2.b","78G2","27.2.b"
"2.b","79G2","27.2.b"
"2.b","80G2","27.2.b"
"2.b","81G2","27.2.b"
"2.b","82G2","27.2.b"
"2.b","83G2","27.2.b"
"2.b","84G2","27.2.b"
"2.b","85G2","27.2.b"
"2.b","86G2","27.2.b"
"2.b","87G2","27.2.b"
"2.b","88G2","27.2.b"
"2.b","89G2","27.2.b"
"2.b","90G2","27.2.b"
"2.b","91G2","27.2.b"
"2.b","92G2","27.2.b"
"2.b","93G2","27.2.b"
"2.b","94G2","27.2.b"
"2.b","95G2","27.2.b"
"2.b","96G2","27.2.b"
"2.b","97G2","27.2.b"
"2.b","98G2","27.2.b"
"2.a","60G3","27.2.a"
"2.a","61G3","27.2.a"
"2.a","62G3","27.2.a"
"2.a","63G3","27.2.a"
"2.a","64G3","27.2.a"
"2.a","65G3","27.2.a"
"2.a","66G3","27.2.a"
"2.a","67G3","27.2.a"
"2.a","68G3","27.2.a"
"2.a","69G3","27.2.a"
"2.a","70G3","27.2.a"
"2.a","71G3","27.2.a"
"2.a","72G3","27.2.a"
"2.a","73G3","27.2.a"
"2.a","74G3","27.2.a"
"2.a","75G3","27.2.a"
"2.b","76G3","27.2.b"
"2.b","77G3","27.2.b"
"2.b","78G3","27.2.b"
"2.b","79G3","27.2.b"
"2.b","80G3","27.2.b"
"2.b","81G3","27.2.b"
"2.b","82G3","27.2.b"
"2.b","83G3","27.2.b"
"2.b","84G3","27.2.b"
"2.b","85G3","27.2.b"
"2.b","86G3","27.2.b"
"2.b","87G3","27.2.b"
"2.b","88G3","27.2.b"
"2.b","89G3","27.2.b"
"2.b","90G3","27.2.b"
"2.b","91G3","27.2.b"
"2.b","92G3","27.2.b"
"2.b","93G3","27.2.b"
"2.b","94G3","27.2.b"
"2.b","95G3","27.2.b"
"2.b","96G3","27.2.b"
"2.b","97G3","27.2.b"
"2.b","98G3","27.2.b"
"2.a","61G4","27.2.a"
"2.a","62G4","27.2.a"
"2.a","63G4","27.2.a"
"2.a","64G4","27.2.a"
"2.a","65G4","27.2.a"
"2.a","66G4","27.2.a"
"2.a","67G4","27.2.a"
"2.a","68G4","27.2.a"
"2.a","69G4","27.2.a"
"2.a","70G4","27.2.a"
"2.a","71G4","27.2.a"
"2.a","72G4","27.2.a"
"2.a","73G4","27.2.a"
"2.a","74G4","27.2.a"
"2.a","75G4","27.2.a"
"2.b","76G4","27.2.b"
"2.b","77G4","27.2.b"
"2.b","78G4","27.2.b"
"2.b","79G4","27.2.b"
"2.b","80G4","27.2.b"
"2.b","81G4","27.2.b"
"2.b","82G4","27.2.b"
"2.b","83G4","27.2.b"
"2.b","84G4","27.2.b"
"2.b","85G4","27.2.b"
"2.b","86G4","27.2.b"
"2.b","87G4","27.2.b"
"2.b","88G4","27.2.b"
"2.b","89G4","27.2.b"
"2.b","90G4","27.2.b"
"2.b","91G4","27.2.b"
"2.b","92G4","27.2.b"
"2.b","93G4","27.2.b"
"2.b","94G4","27.2.b"
"2.b","95G4","27.2.b"
"2.b","96G4","27.2.b"
"2.b","97G4","27.2.b"
"2.b","98G4","27.2.b"
"2.a","63G5","27.2.a"
"2.a","64G5","27.2.a"
"2.a","65G5","27.2.a"
"2.a","66G5","27.2.a"
"2.a","67G5","27.2.a"
"2.a","68G5","27.2.a"
"2.a","69G5","27.2.a"
"2.a","70G5","27.2.a"
"2.a","71G5","27.2.a"
"2.a","72G5","27.2.a"
"2.a","73G5","27.2.a"
"2.a","74G5","27.2.a"
"2.a","75G5","27.2.a"
"2.b","76G5","27.2.b"
"2.b","77G5","27.2.b"
"2.b","78G5","27.2.b"
"2.b","79G5","27.2.b"
"2.b","80G5","27.2.b"
"2.b","81G5","27.2.b"
"2.b","82G5","27.2.b"
"2.b","83G5","27.2.b"
"2.b","84G5","27.2.b"
"2.b","85G5","27.2.b"
"2.b","86G5","27.2.b"
"2.b","87G5","27.2.b"
"2.b","88G5","27.2.b"
"2.b","89G5","27.2.b"
"2.b","90G5","27.2.b"
"2.b","91G5","27.2.b"
"2.b","92G5","27.2.b"
"2.b","93G5","27.2.b"
"2.b","94G5","27.2.b"
"2.b","95G5","27.2.b"
"2.b","96G5","27.2.b"
"2.b","97G5","27.2.b"
"2.b","98G5","27.2.b"
"2.a","64G6","27.2.a"
"2.a","65G6","27.2.a"
"2.a","66G6","27.2.a"
"2.a","67G6","27.2.a"
"2.a","68G6","27.2.a"
"2.a","69G6","27.2.a"
"2.a","70G6","27.2.a"
"2.a","71G6","27.2.a"
"2.a","72G6","27.2.a"
"2.a","73G6","27.2.a"
"2.a","74G6","27.2.a"
"2.a","75G6","27.2.a"
"2.b","76G6","27.2.b"
"2.b","77G6","27.2.b"
"2.b","78G6","27.2.b"
"2.b","79G6","27.2.b"
"2.b","80G6","27.2.b"
"2.b","81G6","27.2.b"
"2.b","82G6","27.2.b"
"2.b","83G6","27.2.b"
"2.b","84G6","27.2.b"
"2.b","85G6","27.2.b"
"2.b","86G6","27.2.b"
"2.b","87G6","27.2.b"
"2.b","88G6","27.2.b"
"2.b","89G6","27.2.b"
"2.b","90G6","27.2.b"
"2.b","91G6","27.2.b"
"2.b","92G6","27.2.b"
"2.b","93G6","27.2.b"
"2.b","94G6","27.2.b"
"2.b","95G6","27.2.b"
"2.b","96G6","27.2.b"
"2.b","97G6","27.2.b"
"2.b","98G6","27.2.b"
"2.a","65G7","27.2.a"
"2.a","66G7","27.2.a"
"2.a","67G7","27.2.a"
"2.a","68G7","27.2.a"
"2.a","69G7","27.2.a"
"2.a","70G7","27.2.a"
"2.a","71G7","27.2.a"
"2.a","72G7","27.2.a"
"2.a","73G7","27.2.a"
"2.a","74G7","27.2.a"
"2.a","75G7","27.2.a"
"2.b","76G7","27.2.b"
"2.b","77G7","27.2.b"
"2.b","78G7","27.2.b"
"2.b","79G7","27.2.b"
"2.b","80G7","27.2.b"
"2.b","81G7","27.2.b"
"2.b","82G7","27.2.b"
"2.b","83G7","27.2.b"
"2.b","84G7","27.2.b"
"2.b","85G7","27.2.b"
"2.b","87G7","27.2.b"
"2.b","88G7","27.2.b"
"2.b","89G7","27.2.b"
"2.b","90G7","27.2.b"
"2.b","91G7","27.2.b"
"2.b","92G7","27.2.b"
"2.b","93G7","27.2.b"
"2.b","94G7","27.2.b"
"2.b","95G7","27.2.b"
"2.b","96G7","27.2.b"
"2.b","97G7","27.2.b"
"2.b","98G7","27.2.b"
"2.a","67G8","27.2.a"
"2.a","68G8","27.2.a"
"2.a","69G8","27.2.a"
"2.a","70G8","27.2.a"
"2.a","71G8","27.2.a"
"2.a","72G8","27.2.a"
"2.a","73G8","27.2.a"
"2.a","74G8","27.2.a"
"2.a","75G8","27.2.a"
"2.b","76G8","27.2.b"
"2.b","77G8","27.2.b"
"2.b","78G8","27.2.b"
"2.b","79G8","27.2.b"
"2.b","80G8","27.2.b"
"2.b","81G8","27.2.b"
"2.b","82G8","27.2.b"
"2.b","83G8","27.2.b"
"2.b","84G8","27.2.b"
"2.b","85G8","27.2.b"
"2.b","86G8","27.2.b"
"2.b","87G8","27.2.b"
"2.b","88G8","27.2.b"
"2.b","89G8","27.2.b"
"2.b","90G8","27.2.b"
"2.b","91G8","27.2.b"
"2.b","92G8","27.2.b"
"2.b","93G8","27.2.b"
"2.b","94G8","27.2.b"
"2.b","95G8","27.2.b"
"2.b","96G8","27.2.b"
"2.b","97G8","27.2.b"
"2.b","98G8","27.2.b"
"2.a","67G9","27.2.a"
"2.a","68G9","27.2.a"
"2.a","69G9","27.2.a"
"2.a","70G9","27.2.a"
"2.a","71G9","27.2.a"
"2.a","72G9","27.2.a"
"2.a","73G9","27.2.a"
"2.a","74G9","27.2.a"
"2.a","75G9","27.2.a"
"2.b","76G9","27.2.b"
"2.b","77G9","27.2.b"
"2.b","78G9","27.2.b"
"2.b","79G9","27.2.b"
"2.b","80G9","27.2.b"
"2.b","81G9","27.2.b"
"2.b","82G9","27.2.b"
"2.b","83G9","27.2.b"
"2.b","84G9","27.2.b"
"2.b","85G9","27.2.b"
"2.b","86G9","27.2.b"
"2.b","87G9","27.2.b"
"2.b","88G9","27.2.b"
"2.b","89G9","27.2.b"
"2.b","90G9","27.2.b"
"2.b","91G9","27.2.b"
"2.b","92G9","27.2.b"
"2.b","93G9","27.2.b"
"2.b","94G9","27.2.b"
"2.b","95G9","27.2.b"
"2.b","96G9","27.2.b"
"2.b","97G9","27.2.b"
"2.b","98G9","27.2.b"
"2.a","67H0","27.2.a"
"2.a","68H0","27.2.a"
"2.a","69H0","27.2.a"
"2.a","70H0","27.2.a"
"2.a","71H0","27.2.a"
"2.a","72H0","27.2.a"
"2.a","73H0","27.2.a"
"2.a","74H0","27.2.a"
"2.a","75H0","27.2.a"
"2.b","76H0","27.2.b"
"2.b","77H0","27.2.b"
"2.b","78H0","27.2.b"
"2.b","79H0","27.2.b"
"2.b","80H0","27.2.b"
"2.b","81H0","27.2.b"
"2.b","82H0","27.2.b"
"2.b","83H0","27.2.b"
"2.b","84H0","27.2.b"
"2.b","85H0","27.2.b"
"2.b","86H0","27.2.b"
"2.b","87H0","27.2.b"
"2.b","88H0","27.2.b"
"2.b","89H0","27.2.b"
"2.b","90H0","27.2.b"
"2.b","91H0","27.2.b"
"2.b","92H0","27.2.b"
"2.b","93H0","27.2.b"
"2.b","94H0","27.2.b"
"2.b","95H0","27.2.b"
"2.b","96H0","27.2.b"
"2.b","97H0","27.2.b"
"2.b","98H0","27.2.b"
"2.a","68H1","27.2.a"
"2.a","69H1","27.2.a"
"2.a","70H1","27.2.a"
"2.a","71H1","27.2.a"
"2.a","72H1","27.2.a"
"2.a","73H1","27.2.a"
"2.a","74H1","27.2.a"
"2.a","75H1","27.2.a"
"2.b","76H1","27.2.b"
"2.b","77H1","27.2.b"
"2.b","78H1","27.2.b"
"2.b","79H1","27.2.b"
"2.b","80H1","27.2.b"
"2.b","81H1","27.2.b"
"2.b","82H1","27.2.b"
"2.b","83H1","27.2.b"
"2.b","84H1","27.2.b"
"2.b","85H1","27.2.b"
"2.b","86H1","27.2.b"
"2.b","87H1","27.2.b"
"2.b","88H1","27.2.b"
"2.b","89H1","27.2.b"
"2.b","90H1","27.2.b"
"2.b","91H1","27.2.b"
"2.b","92H1","27.2.b"
"2.b","93H1","27.2.b"
"2.b","94H1","27.2.b"
"2.b","95H1","27.2.b"
"2.b","96H1","27.2.b"
"2.b","97H1","27.2.b"
"2.b","98H1","27.2.b"
"2.a","68H2","27.2.a"
"2.a","69H2","27.2.a"
"2.a","70H2","27.2.a"
"2.a","71H2","27.2.a"
"2.a","72H2","27.2.a"
"2.a","73H2","27.2.a"
"2.a","74H2","27.2.a"
"2.a","75H2","27.2.a"
"2.b","76H2","27.2.b"
"2.b","77H2","27.2.b"
"2.b","78H2","27.2.b"
"2.b","79H2","27.2.b"
"2.b","80H2","27.2.b"
"2.b","81H2","27.2.b"
"2.b","82H2","27.2.b"
"2.b","83H2","27.2.b"
"2.b","84H2","27.2.b"
"2.b","85H2","27.2.b"
"2.b","86H2","27.2.b"
"2.b","87H2","27.2.b"
"2.b","88H2","27.2.b"
"2.b","89H2","27.2.b"
"2.b","90H2","27.2.b"
"2.b","91H2","27.2.b"
"2.b","92H2","27.2.b"
"2.b","93H2","27.2.b"
"2.b","94H2","27.2.b"
"2.b","95H2","27.2.b"
"2.b","96H2","27.2.b"
"2.b","97H2","27.2.b"
"2.b","98H2","27.2.b"
"2.a","68H3","27.2.a"
"2.a","69H3","27.2.a"
"2.a","70H3","27.2.a"
"2.a","71H3","27.2.a"
"2.a","72H3","27.2.a"
"2.a","73H3","27.2.a"
"2.a","74H3","27.2.a"
"2.a","75H3","27.2.a"
"2.b","76H3","27.2.b"
"2.b","77H3","27.2.b"
"2.b","78H3","27.2.b"
"2.b","79H3","27.2.b"
"2.b","80H3","27.2.b"
"2.b","81H3","27.2.b"
"2.b","82H3","27.2.b"
"2.b","83H3","27.2.b"
"2.b","84H3","27.2.b"
"2.b","85H3","27.2.b"
"2.b","86H3","27.2.b"
"2.b","87H3","27.2.b"
"2.b","89H3","27.2.b"
"2.b","90H3","27.2.b"
"2.b","91H3","27.2.b"
"2.b","92H3","27.2.b"
"2.b","93H3","27.2.b"
"2.b","94H3","27.2.b"
"2.b","95H3","27.2.b"
"2.b","96H3","27.2.b"
"2.b","97H3","27.2.b"
"2.b","98H3","27.2.b"
"2.a","69H4","27.2.a"
"2.a","70H4","27.2.a"
"2.a","71H4","27.2.a"
"2.a","72H4","27.2.a"
"2.a","73H4","27.2.a"
"2.a","74H4","27.2.a"
"2.a","75H4","27.2.a"
"2.b","76H4","27.2.b"
"2.b","77H4","27.2.b"
"2.b","78H4","27.2.b"
"2.b","79H4","27.2.b"
"2.b","80H4","27.2.b"
"2.b","81H4","27.2.b"
"2.b","82H4","27.2.b"
"2.b","83H4","27.2.b"
"2.b","84H4","27.2.b"
"2.b","85H4","27.2.b"
"2.b","86H4","27.2.b"
"2.b","87H4","27.2.b"
"2.b","89H4","27.2.b"
"2.b","90H4","27.2.b"
"2.b","91H4","27.2.b"
"2.b","92H4","27.2.b"
"2.b","93H4","27.2.b"
"2.b","94H4","27.2.b"
"2.b","95H4","27.2.b"
"2.b","96H4","27.2.b"
"2.b","97H4","27.2.b"
"2.b","98H4","27.2.b"
"2.a","69H5","27.2.a"
"2.a","70H5","27.2.a"
"2.a","71H5","27.2.a"
"2.a","72H5","27.2.a"
"2.a","73H5","27.2.a"
"2.a","74H5","27.2.a"
"2.a","75H5","27.2.a"
"2.b","76H5","27.2.b"
"2.b","77H5","27.2.b"
"2.b","78H5","27.2.b"
"2.b","79H5","27.2.b"
"2.b","80H5","27.2.b"
"2.b","81H5","27.2.b"
"2.b","82H5","27.2.b"
"2.b","83H5","27.2.b"
"2.b","84H5","27.2.b"
"2.b","85H5","27.2.b"
"2.b","86H5","27.2.b"
"2.b","87H5","27.2.b"
"2.b","88H5","27.2.b"
"2.b","89H5","27.2.b"
"2.b","90H5","27.2.b"
"2.b","91H5","27.2.b"
"2.b","92H5","27.2.b"
"2.b","93H5","27.2.b"
"2.b","94H5","27.2.b"
"2.b","95H5","27.2.b"
"2.b","96H5","27.2.b"
"2.b","97H5","27.2.b"
"2.b","98H5","27.2.b"
"2.a","73H6","27.2.a"
"2.a","74H6","27.2.a"
"2.a","75H6","27.2.a"
"2.b","76H6","27.2.b"
"2.b","77H6","27.2.b"
"2.b","78H6","27.2.b"
"2.b","79H6","27.2.b"
"2.b","80H6","27.2.b"
"2.b","81H6","27.2.b"
"2.b","82H6","27.2.b"
"2.b","83H6","27.2.b"
"2.b","84H6","27.2.b"
"2.b","85H6","27.2.b"
"2.b","86H6","27.2.b"
"2.b","87H6","27.2.b"
"2.b","88H6","27.2.b"
"2.b","89H6","27.2.b"
"2.b","90H6","27.2.b"
"2.b","91H6","27.2.b"
"2.b","92H6","27.2.b"
"2.b","93H6","27.2.b"
